GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Occupied,Margin of Error; Total: - Occupied,Estimate; Total: - Vacant,Margin of Error; Total: - Vacant
0400000US09,09,Connecticut,1507711,283,1361755,3669,145956,3658
0500000US09001,09001,"Fairfield County, Connecticut",369044,363,337678,1419,31366,1400
0500000US09003,09003,"Hartford County, Connecticut",377840,365,348871,1439,28969,1405
0500000US09005,09005,"Litchfield County, Connecticut",88068,249,74605,786,13463,703
0500000US09007,09007,"Middlesex County, Connecticut",75938,217,66599,728,9339,702
0500000US09009,09009,"New Haven County, Connecticut",365546,356,327402,1520,38144,1510
0500000US09011,09011,"New London County, Connecticut",122599,235,107193,872,15406,863
0500000US09013,09013,"Tolland County, Connecticut",59099,385,54878,703,4221,571
0500000US09015,09015,"Windham County, Connecticut",49577,197,44529,562,5048,527
0600000US0900100000,0900100000,"County subdivisions not defined, Fairfield County, Connecticut",0,12,0,12,0,12
0600000US0900104720,0900104720,"Bethel town, Fairfield County, Connecticut",7554,239,7113,224,441,181
0600000US0900108070,0900108070,"Bridgeport town, Fairfield County, Connecticut",58124,895,50341,817,7783,565
0600000US0900108980,0900108980,"Brookfield town, Fairfield County, Connecticut",6573,273,6122,213,451,205
0600000US0900118500,0900118500,"Danbury town, Fairfield County, Connecticut",32658,665,29692,629,2966,383
0600000US0900118850,0900118850,"Darien town, Fairfield County, Connecticut",7045,172,6703,147,342,122
0600000US0900123890,0900123890,"Easton town, Fairfield County, Connecticut",2837,125,2762,122,75,56
0600000US0900126620,0900126620,"Fairfield town, Fairfield County, Connecticut",21615,355,20365,352,1250,250
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",24617,481,22284,485,2333,353
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",7312,267,6865,230,447,175
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",7491,219,7042,172,449,150
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",5898,163,4869,155,1029,159
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",10282,288,9749,274,533,183
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",35458,682,33385,635,2073,329
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",3893,203,3475,149,418,154
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",9645,264,9089,230,556,197
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",17130,421,15961,398,1169,282
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",1764,115,1406,92,358,119
