GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
0600000US0900718080,0900718080,"Cromwell town, Middlesex County, Connecticut",5957,201,5733,173,224,139
0600000US0900719130,0900719130,"Deep River town, Middlesex County, Connecticut",2115,162,1846,110,269,115
0600000US0900720810,0900720810,"Durham town, Middlesex County, Connecticut",2610,138,2526,121,84,74
0600000US0900722280,0900722280,"East Haddam town, Middlesex County, Connecticut",4618,178,3546,159,1072,195
0600000US0900722490,0900722490,"East Hampton town, Middlesex County, Connecticut",5334,236,4789,174,545,204
0600000US0900726270,0900726270,"Essex town, Middlesex County, Connecticut",3269,179,2959,162,310,168
0600000US0900735230,0900735230,"Haddam town, Middlesex County, Connecticut",3327,156,3221,171,106,96
0600000US0900740710,0900740710,"Killingworth town, Middlesex County, Connecticut",2493,112,2452,100,41,49
0600000US0900747080,0900747080,"Middlefield town, Middlesex County, Connecticut",1811,113,1700,109,111,75
0600000US0900747360,0900747360,"Middletown town, Middlesex County, Connecticut",21330,470,19875,496,1455,256
0600000US0900757320,0900757320,"Old Saybrook town, Middlesex County, Connecticut",5897,191,4572,186,1325,190
0600000US0900761800,0900761800,"Portland town, Middlesex County, Connecticut",4040,198,3646,159,394,154
0600000US0900781680,0900781680,"Westbrook town, Middlesex County, Connecticut",3631,219,2855,180,776,196
0600000US0900900000,0900900000,"County subdivisions not defined, New Haven County, Connecticut",0,92,0,92,0,92
0600000US0900901220,0900901220,"Ansonia town, New Haven County, Connecticut",8095,354,7550,295,545,214
0600000US0900903250,0900903250,"Beacon Falls town, New Haven County, Connecticut",2395,140,2269,125,126,93
0600000US0900904580,0900904580,"Bethany town, New Haven County, Connecticut",1991,89,1916,79,75,65
0600000US0900907310,0900907310,"Branford town, New Haven County, Connecticut",13403,345,12414,316,989,269
0600000US0900914160,0900914160,"Cheshire town, New Haven County, Connecticut",9790,338,9367,297,423,192
0600000US0900919550,0900919550,"Derby town, New Haven County, Connecticut",5827,402,5187,330,640,220
0600000US0900922910,0900922910,"East Haven town, New Haven County, Connecticut",12297,375,11492,377,805,224
0600000US0900934950,0900934950,"Guilford town, New Haven County, Connecticut",9536,315,8778,230,758,205
0600000US0900935650,0900935650,"Hamden town, New Haven County, Connecticut",24678,698,23247,658,1431,291
0600000US0900944560,0900944560,"Madison town, New Haven County, Connecticut",7904,265,6739,206,1165,208
0600000US0900946520,0900946520,"Meriden town, New Haven County, Connecticut",26026,607,23783,558,2243,344
0600000US0900946940,0900946940,"Middlebury town, New Haven County, Connecticut",2779,147,2672,129,107,65
0600000US0900947535,0900947535,"Milford town, New Haven County, Connecticut",22180,430,20818,381,1362,244
0600000US0900949950,0900949950,"Naugatuck town, New Haven County, Connecticut",13212,408,12386,379,826,283
0600000US0900952070,0900952070,"New Haven town, New Haven County, Connecticut",57133,1131,49247,1027,7886,621
0600000US0900953890,0900953890,"North Branford town, New Haven County, Connecticut",5834,208,5596,205,238,126
0600000US0900954870,0900954870,"North Haven town, New Haven County, Connecticut",9309,275,8954,255,355,133
0600000US0900957600,0900957600,"Orange town, New Haven County, Connecticut",5255,141,4928,146,327,126
0600000US0900958300,0900958300,"Oxford town, New Haven County, Connecticut",4568,174,4360,125,208,126
0600000US0900962290,0900962290,"Prospect town, New Haven County, Connecticut",3397,157,3339,152,58,63
0600000US0900967610,0900967610,"Seymour town, New Haven County, Connecticut",6583,246,6288,236,295,152
0600000US0900969640,0900969640,"Southbury town, New Haven County, Connecticut",8805,368,8196,333,609,215
0600000US0900978740,0900978740,"Wallingford town, New Haven County, Connecticut",18353,427,17506,464,847,247
0600000US0900980070,0900980070,"Waterbury town, New Haven County, Connecticut",48426,892,42599,791,5827,519
0600000US0900982870,0900982870,"West Haven town, New Haven County, Connecticut",23356,760,21535,588,1821,374
0600000US0900987560,0900987560,"Wolcott town, New Haven County, Connecticut",6125,208,5896,198,229,134
0600000US0900987700,0900987700,"Woodbridge town, New Haven County, Connecticut",3638,173,3334,114,304,153
0600000US0901100000,0901100000,"County subdivisions not defined, New London County, Connecticut",0,92,0,92,0,92
0600000US0901106820,0901106820,"Bozrah town, New London County, Connecticut",1054,62,1050,62,4,6
0600000US0901115910,0901115910,"Colchester town, New London County, Connecticut",6309,200,5939,188,370,172
0600000US0901123400,0901123400,"East Lyme town, New London County, Connecticut",7949,253,6922,222,1027,188
0600000US0901129910,0901129910,"Franklin town, New London County, Connecticut",766,48,749,49,17,18
0600000US0901133900,0901133900,"Griswold town, New London County, Connecticut",5451,316,4870,245,581,218
0600000US0901134250,0901134250,"Groton town, New London County, Connecticut",17803,522,15691,393,2112,349
0600000US0901142390,0901142390,"Lebanon town, New London County, Connecticut",3192,207,2769,191,423,167
0600000US0901142600,0901142600,"Ledyard town, New London County, Connecticut",5918,237,5578,214,340,143
0600000US0901143230,0901143230,"Lisbon town, New London County, Connecticut",1806,136,1690,112,116,79
0600000US0901144210,0901144210,"Lyme town, New London County, Connecticut",1220,64,988,60,232,80
0600000US0901148900,0901148900,"Montville town, New London County, Connecticut",7475,398,7091,349,384,201
0600000US0901152350,0901152350,"New London town, New London County, Connecticut",11921,591,10517,558,1404,338
0600000US0901155500,0901155500,"North Stonington town, New London County, Connecticut",2379,136,2158,115,221,93
0600000US0901156270,0901156270,"Norwich town, New London County, Connecticut",18417,454,16308,398,2109,325
0600000US0901157040,0901157040,"Old Lyme town, New London County, Connecticut",4748,181,3201,127,1547,183
0600000US0901162150,0901162150,"Preston town, New London County, Connecticut",1961,119,1894,94,67,69
0600000US0901166210,0901166210,"Salem town, New London County, Connecticut",1773,100,1568,87,205,109
0600000US0901171670,0901171670,"Sprague town, New London County, Connecticut",1421,127,1298,116,123,74
0600000US0901173770,0901173770,"Stonington town, New London County, Connecticut",9051,282,7798,222,1253,204
0600000US0901178600,0901178600,"Voluntown town, New London County, Connecticut",1166,76,1011,63,155,69
0600000US0901180280,0901180280,"Waterford town, New London County, Connecticut",8786,216,8025,211,761,204
0600000US0901301080,0901301080,"Andover town, Tolland County, Connecticut",1233,87,1203,92,30,37
0600000US0901306260,0901306260,"Bolton town, Tolland County, Connecticut",2170,109,1973,107,197,96
0600000US0901316400,0901316400,"Columbia town, Tolland County, Connecticut",2267,153,2091,140,176,103
0600000US0901317800,0901317800,"Coventry town, Tolland County, Connecticut",4906,176,4706,140,200,124
0600000US0901325360,0901325360,"Ellington town, Tolland County, Connecticut",6338,225,5899,189,439,180
0600000US0901337910,0901337910,"Hebron town, Tolland County, Connecticut",3580,161,3318,130,262,149
0600000US0901344910,0901344910,"Mansfield town, Tolland County, Connecticut",6792,805,6072,798,720,214
0600000US0901369220,0901369220,"Somers town, Tolland County, Connecticut",3420,209,3246,191,174,107
0600000US0901372090,0901372090,"Stafford town, Tolland County, Connecticut",5133,255,4757,213,376,179
0600000US0901376290,0901376290,"Tolland town, Tolland County, Connecticut",5395,168,5380,172,15,24
0600000US0901377830,0901377830,"Union town, Tolland County, Connecticut",500,71,375,56,125,57
0600000US0901378250,0901378250,"Vernon town, Tolland County, Connecticut",13525,358,13031,306,494,232
0600000US0901385950,0901385950,"Willington town, Tolland County, Connecticut",2393,165,2335,148,58,71
0600000US0901501430,0901501430,"Ashford town, Windham County, Connecticut",1891,159,1694,146,197,89
0600000US0901509190,0901509190,"Brooklyn town, Windham County, Connecticut",3110,168,2844,152,266,137
0600000US0901512130,0901512130,"Canterbury town, Windham County, Connecticut",2071,128,2050,133,21,35
0600000US0901513810,0901513810,"Chaplin town, Windham County, Connecticut",1017,48,943,64,74,54
0600000US0901521860,0901521860,"Eastford town, Windham County, Connecticut",769,37,628,49,141,39
0600000US0901536000,0901536000,"Hampton town, Windham County, Connecticut",786,49,727,50,59,28
0600000US0901540500,0901540500,"Killingly town, Windham County, Connecticut",7595,331,6732,317,863,204
0600000US0901559980,0901559980,"Plainfield town, Windham County, Connecticut",6345,267,5656,263,689,184
0600000US0901561030,0901561030,"Pomfret town, Windham County, Connecticut",1625,123,1532,118,93,74
0600000US0901562710,0901562710,"Putnam town, Windham County, Connecticut",4316,274,3873,223,443,189
0600000US0901567400,0901567400,"Scotland town, Windham County, Connecticut",657,30,610,40,47,27
0600000US0901573420,0901573420,"Sterling town, Windham County, Connecticut",1302,120,1170,86,132,93
0600000US0901575870,0901575870,"Thompson town, Windham County, Connecticut",3956,214,3685,204,271,124
0600000US0901586790,0901586790,"Windham town, Windham County, Connecticut",10009,413,9136,401,873,238
0600000US0901588190,0901588190,"Woodstock town, Windham County, Connecticut",3414,233,3086,187,328,139
