GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
0600000US0900922910,0900922910,"East Haven town, New Haven County, Connecticut",12356,365,11215,326,1141,313
0600000US0900934950,0900934950,"Guilford town, New Haven County, Connecticut",9725,234,8814,216,911,155
0600000US0900935650,0900935650,"Hamden town, New Haven County, Connecticut",25465,795,23374,706,2091,367
0600000US0900944560,0900944560,"Madison town, New Haven County, Connecticut",7935,304,6727,228,1208,240
0600000US0900946520,0900946520,"Meriden town, New Haven County, Connecticut",27611,625,24018,497,3593,372
0600000US0900946940,0900946940,"Middlebury town, New Haven County, Connecticut",2924,102,2761,102,163,73
0600000US0900947535,0900947535,"Milford town, New Haven County, Connecticut",22838,477,21199,399,1639,314
0600000US0900949950,0900949950,"Naugatuck town, New Haven County, Connecticut",13103,453,12157,384,946,292
0600000US0900952070,0900952070,"New Haven town, New Haven County, Connecticut",57190,1006,49945,845,7245,598
0600000US0900953890,0900953890,"North Branford town, New Haven County, Connecticut",5775,162,5549,188,226,145
0600000US0900954870,0900954870,"North Haven town, New Haven County, Connecticut",9054,257,8590,276,464,153
0600000US0900957600,0900957600,"Orange town, New Haven County, Connecticut",5082,160,4841,148,241,112
0600000US0900958300,0900958300,"Oxford town, New Haven County, Connecticut",4681,173,4411,145,270,153
0600000US0900962290,0900962290,"Prospect town, New Haven County, Connecticut",3293,142,3256,140,37,58
0600000US0900967610,0900967610,"Seymour town, New Haven County, Connecticut",6590,290,6090,248,500,176
0600000US0900969640,0900969640,"Southbury town, New Haven County, Connecticut",8565,304,7841,298,724,241
0600000US0900978740,0900978740,"Wallingford town, New Haven County, Connecticut",18570,416,17169,365,1401,274
0600000US0900980070,0900980070,"Waterbury town, New Haven County, Connecticut",47983,824,40960,746,7023,483
0600000US0900982870,0900982870,"West Haven town, New Haven County, Connecticut",22245,612,20463,542,1782,337
0600000US0900987560,0900987560,"Wolcott town, New Haven County, Connecticut",6139,269,5827,244,312,169
0600000US0900987700,0900987700,"Woodbridge town, New Haven County, Connecticut",3222,189,3090,166,132,78
0600000US0901100000,0901100000,"County subdivisions not defined, New London County, Connecticut",0,12,0,12,0,12
0600000US0901106820,0901106820,"Bozrah town, New London County, Connecticut",1109,76,1049,68,60,36
0600000US0901115910,0901115910,"Colchester town, New London County, Connecticut",6268,244,5785,222,483,246
0600000US0901123400,0901123400,"East Lyme town, New London County, Connecticut",8303,219,7263,201,1040,155
0600000US0901129910,0901129910,"Franklin town, New London County, Connecticut",782,39,740,38,42,24
0600000US0901133900,0901133900,"Griswold town, New London County, Connecticut",4929,282,4404,267,525,198
0600000US0901134250,0901134250,"Groton town, New London County, Connecticut",18348,475,16283,437,2065,336
0600000US0901142390,0901142390,"Lebanon town, New London County, Connecticut",3151,161,2733,148,418,158
0600000US0901142600,0901142600,"Ledyard town, New London County, Connecticut",6124,228,5669,230,455,199
0600000US0901143230,0901143230,"Lisbon town, New London County, Connecticut",1724,122,1635,98,89,70
0600000US0901144210,0901144210,"Lyme town, New London County, Connecticut",1227,60,1060,63,167,71
0600000US0901148900,0901148900,"Montville town, New London County, Connecticut",7459,325,6846,308,613,206
0600000US0901152350,0901152350,"New London town, New London County, Connecticut",11582,490,10224,417,1358,276
0600000US0901155500,0901155500,"North Stonington town, New London County, Connecticut",2256,114,2036,105,220,117
0600000US0901156270,0901156270,"Norwich town, New London County, Connecticut",18241,532,16331,494,1910,361
0600000US0901157040,0901157040,"Old Lyme town, New London County, Connecticut",5003,207,3216,142,1787,158
0600000US0901162150,0901162150,"Preston town, New London County, Connecticut",2086,129,1978,126,108,72
0600000US0901166210,0901166210,"Salem town, New London County, Connecticut",1693,95,1493,99,200,72
0600000US0901171670,0901171670,"Sprague town, New London County, Connecticut",1357,92,1287,82,70,40
0600000US0901173770,0901173770,"Stonington town, New London County, Connecticut",9477,244,7881,212,1596,217
0600000US0901178600,0901178600,"Voluntown town, New London County, Connecticut",1123,71,1038,61,85,39
0600000US0901180280,0901180280,"Waterford town, New London County, Connecticut",8854,255,7931,257,923,191
0600000US0901301080,0901301080,"Andover town, Tolland County, Connecticut",1195,78,1145,78,50,52
0600000US0901306260,0901306260,"Bolton town, Tolland County, Connecticut",2141,121,1985,104,156,91
0600000US0901316400,0901316400,"Columbia town, Tolland County, Connecticut",2210,141,2079,131,131,92
0600000US0901317800,0901317800,"Coventry town, Tolland County, Connecticut",5112,188,4781,171,331,130
0600000US0901325360,0901325360,"Ellington town, Tolland County, Connecticut",6573,244,6318,235,255,163
0600000US0901337910,0901337910,"Hebron town, Tolland County, Connecticut",3564,171,3356,144,208,126
0600000US0901344910,0901344910,"Mansfield town, Tolland County, Connecticut",6199,536,5489,520,710,170
0600000US0901369220,0901369220,"Somers town, Tolland County, Connecticut",3546,192,3326,170,220,92
0600000US0901372090,0901372090,"Stafford town, Tolland County, Connecticut",5286,225,4721,186,565,153
0600000US0901376290,0901376290,"Tolland town, Tolland County, Connecticut",5545,196,5427,181,118,99
0600000US0901377830,0901377830,"Union town, Tolland County, Connecticut",375,58,338,54,37,20
0600000US0901378250,0901378250,"Vernon town, Tolland County, Connecticut",14076,373,13167,343,909,230
0600000US0901385950,0901385950,"Willington town, Tolland County, Connecticut",2457,200,2312,178,145,107
0600000US0901501430,0901501430,"Ashford town, Windham County, Connecticut",1883,109,1707,93,176,80
0600000US0901509190,0901509190,"Brooklyn town, Windham County, Connecticut",3188,209,2918,183,270,152
0600000US0901512130,0901512130,"Canterbury town, Windham County, Connecticut",2031,109,1931,103,100,74
0600000US0901513810,0901513810,"Chaplin town, Windham County, Connecticut",958,40,865,58,93,49
0600000US0901521860,0901521860,"Eastford town, Windham County, Connecticut",791,33,689,43,102,34
0600000US0901536000,0901536000,"Hampton town, Windham County, Connecticut",781,40,746,41,35,24
0600000US0901540500,0901540500,"Killingly town, Windham County, Connecticut",7817,371,6959,327,858,222
0600000US0901559980,0901559980,"Plainfield town, Windham County, Connecticut",6460,246,5730,227,730,197
0600000US0901561030,0901561030,"Pomfret town, Windham County, Connecticut",1580,118,1513,100,67,63
0600000US0901562710,0901562710,"Putnam town, Windham County, Connecticut",4269,251,3870,218,399,155
0600000US0901567400,0901567400,"Scotland town, Windham County, Connecticut",648,32,589,39,59,30
0600000US0901573420,0901573420,"Sterling town, Windham County, Connecticut",1289,128,1208,101,81,67
0600000US0901575870,0901575870,"Thompson town, Windham County, Connecticut",4040,162,3673,178,367,104
0600000US0901586790,0901586790,"Windham town, Windham County, Connecticut",9702,438,8920,418,782,211
0600000US0901588190,0901588190,"Woodstock town, Windham County, Connecticut",3725,203,3169,217,556,187
